id,original_text,file,line,widget_or_context
"aefe45d33e3e","ویرایش پروفایل","lib/screens/listener/profile_screen.dart",111,"title"
"be618cb12544","اعلان‌ها","lib/screens/listener/profile_screen.dart",126,"title"
"112022356ead","تنظیمات","lib/screens/listener/profile_screen.dart",136,"title"
"80df6df009a5","راهنما","lib/screens/listener/profile_screen.dart",147,"title"
"5871f981bfae","به زودی...","lib/screens/listener/profile_screen.dart",150,"SnackBar"
"b7f2c2aa951b","درباره ما","lib/screens/listener/profile_screen.dart",156,"title"
"ef264e11e5a7","خروج از حساب","lib/screens/listener/profile_screen.dart",182,"'خروج از حساب',"
"5cbd23320584","پشتیبانی","lib/screens/listener/profile_screen.dart",223,"'پشتیبانی',"
"8e4da234014b","دانلودها","lib/screens/listener/profile_screen.dart",252,"'دانلودها',"
"4e9f11545f37","پرستو","lib/screens/listener/profile_screen.dart",300,"title"
"b059d58f6198","نسخه ۱.۰.۰","lib/screens/listener/profile_screen.dart",305,"Text"
"f45f80185b36","اپلیکیشن کتاب صوتی فارسی","lib/screens/listener/profile_screen.dart",308,"'اپلیکیشن کتاب صوتی فارسی',"
"63723ca5acf5","بستن","lib/screens/listener/profile_screen.dart",316,"child: const Text('بستن'),"
"3c1f764a0653","رفتن به داشبورد راوی","lib/screens/listener/profile_screen.dart",332,"'رفتن به داشبورد راوی',"
"53df6de7883b","آمار گوش دادن","lib/screens/listener/profile_screen.dart",410,"'آمار گوش دادن',"
"7be930743956","زمان کل","lib/screens/listener/profile_screen.dart",455,"label"
"2ea752abeab1","روز فعال","lib/screens/listener/profile_screen.dart",460,"label"
"0822e5bceef3","روز متوالی","lib/screens/listener/profile_screen.dart",465,"label"
"7676cf8f9f9b","بیشترین: ${stats.longestStreak} روز متوالی","lib/screens/listener/profile_screen.dart",498,"'بیشترین: ${stats.longestStreak} روز متوالی',"
"ba04b55ba4ff","${stats.booksCompleted} کتاب تمام شده","lib/screens/listener/profile_screen.dart",527,"'${stats.booksCompleted} کتاب تمام شده',"
"1dab3bb49ff9","دستاوردها","lib/screens/listener/profile_screen.dart",545,"'دستاوردها',"
"a3dba9a39514","حذف نظر","lib/screens/listener/reviews_screen.dart",45,"AlertDialog"
"5484fb109586","آیا از حذف نظر اطمینان دارید؟","lib/screens/listener/reviews_screen.dart",45,"AlertDialog"
"08db229233e7","انصراف","lib/screens/listener/reviews_screen.dart",46,"TextButton"
"56823fba320c","حذف","lib/screens/listener/reviews_screen.dart",47,"ElevatedButton"
"e0aae7fa73fb","نظر حذف شد","lib/screens/listener/reviews_screen.dart",52,"SnackBar"
"166e8084a23e","خطا: $e","lib/screens/listener/reviews_screen.dart",56,"SnackBar"
"5574e8b06ec9","نظرات کاربران","lib/screens/listener/reviews_screen.dart",64,"title"
"dbf68ee5939d","از ${widget.reviewCount} نظر","lib/screens/listener/reviews_screen.dart",71,"const SizedBox(height: 4), Text('از ${widget.re..."
"45e898abf45f","هنوز نظری ثبت نشده","lib/screens/listener/reviews_screen.dart",75,"const SizedBox(height: 16), const Text('هنوز نظ..."
"758796db41cd","رایگان","lib/screens/listener/search_screen.dart",71,"// But if price filter is set (e.g., ""رایگان""),..."
"065991fe0d58","خطا در جستجو","lib/screens/listener/search_screen.dart",150,"_errorMessage = 'خطا در جستجو';"
"d6a2862b6eef","خطا در اتصال به اینترنت","lib/screens/listener/search_screen.dart",159,"? 'خطا در اتصال به اینترنت'"
"fa62a41c9983","خطا در جستجو","lib/screens/listener/search_screen.dart",160,": 'خطا در جستجو';"
"73563f9b7666","رایگان","lib/screens/listener/search_screen.dart",196,"// If user taps ""رایگان"" without text query, sh..."
"457632660664","جستجو","lib/screens/listener/search_screen.dart",239,"title"
"5f2adc5f3837","پاک کردن","lib/screens/listener/search_screen.dart",246,"'پاک کردن',"
"b68f329c7646","نام کتاب، نویسنده یا توضیحات...","lib/screens/listener/search_screen.dart",260,"hintText"
"4cf9032c5cf3","همه","lib/screens/listener/search_screen.dart",325,"Chip"
"1b87ff70b1ec","رایگان","lib/screens/listener/search_screen.dart",327,"Chip"
"ab79e9c51e3b","پولی","lib/screens/listener/search_screen.dart",329,"Chip"
"64f5fb1e2788","جدیدترین","lib/screens/listener/search_screen.dart",370,"sortLabel = 'جدیدترین';"
"5d651fa84c48","محبوب‌ترین","lib/screens/listener/search_screen.dart",373,"sortLabel = 'محبوب‌ترین';"
"e3a6433e4fd6","بالاترین امتیاز","lib/screens/listener/search_screen.dart",376,"sortLabel = 'بالاترین امتیاز';"
"600692b01736","جدیدترین","lib/screens/listener/search_screen.dart",411,"_buildSortMenuItem(SortOption.newest, 'جدیدترین..."
"028f4622a26e","محبوب‌ترین","lib/screens/listener/search_screen.dart",412,"_buildSortMenuItem(SortOption.popular, 'محبوب‌ت..."
"f344e72b286d","بالاترین امتیاز","lib/screens/listener/search_screen.dart",413,"_buildSortMenuItem(SortOption.rating, 'بالاترین..."
"363ca3a56264","همه دسته‌ها","lib/screens/listener/search_screen.dart",461,"label"
"7fd355e17970","دسته‌بندی: $_selectedCategoryName","lib/screens/listener/search_screen.dart",518,"'دسته‌بندی: $_selectedCategoryName',"
"9b92d9d298ef","کتاب مورد نظر خود را جستجو کنید","lib/screens/listener/search_screen.dart",547,"'کتاب مورد نظر خود را جستجو کنید',"
"a058288ed8f6","یا یک دسته‌بندی را انتخاب کنید","lib/screens/listener/search_screen.dart",552,"'یا یک دسته‌بندی را انتخاب کنید',"
"e3b795fe5008","نتیجه‌ای یافت نشد","lib/screens/listener/search_screen.dart",575,"'نتیجه‌ای یافت نشد',"
"ccaabc6f1079","فیلترها یا عبارت جستجو را تغییر دهید","lib/screens/listener/search_screen.dart",580,"'فیلترها یا عبارت جستجو را تغییر دهید',"
"01b09803fd60","رایگان","lib/screens/listener/search_screen.dart",753,"isFree ? 'رایگان' : _formatPrice(price),"
"441bb13dc85a","تنظیمات","lib/screens/listener/settings_screen.dart",185,"title"
"27626e25889a","پخش","lib/screens/listener/settings_screen.dart",194,"_buildSectionHeader('پخش'),"
"86110b9a2823","پخش خودکار فصل بعدی","lib/screens/listener/settings_screen.dart",201,"title"
"73e02921a504","پس از اتمام هر فصل، فصل بعدی پخش شود","lib/screens/listener/settings_screen.dart",202,"title"
"ea5ee2a1970e","رد کردن سکوت‌ها","lib/screens/listener/settings_screen.dart",213,"title"
"43c425e00f7a","قسمت‌های بی‌صدا را رد کن","lib/screens/listener/settings_screen.dart",214,"title"
"5c4415abc53f","تقویت صدا","lib/screens/listener/settings_screen.dart",221,"title"
"b66e64e5979c","افزایش حداکثر ۵۰٪ بلندی صدا","lib/screens/listener/settings_screen.dart",222,"title"
"737380d3e5f2","دانلود","lib/screens/listener/settings_screen.dart",230,"_buildSectionHeader('دانلود'),"
"adc7da44f3c6","دانلود فقط با WiFi","lib/screens/listener/settings_screen.dart",235,"title"
"67e947ef57d9","برای صرفه‌جویی در مصرف اینترنت همراه","lib/screens/listener/settings_screen.dart",236,"title"
"78d88ff1959c","تایمر خواب","lib/screens/listener/settings_screen.dart",244,"_buildSectionHeader('تایمر خواب'),"
"83ceca50f3d2","درباره","lib/screens/listener/settings_screen.dart",252,"_buildSectionHeader('درباره'),"
"ec3a4fac795b","نسخه برنامه","lib/screens/listener/settings_screen.dart",268,"title"
"22596448d618","۱.۰.۰","lib/screens/listener/settings_screen.dart",270,"'۱.۰.۰',"
"6c10e443c788","سرعت پخش پیش‌فرض","lib/screens/listener/settings_screen.dart",329,"title"
"282d72532865","سرعت پخش","lib/screens/listener/settings_screen.dart",358,"'سرعت پخش',"
"0b491fa2de77","خاموش","lib/screens/listener/settings_screen.dart",401,"(0, 'خاموش'),"
"4d755f58b9a1","۱۵ دقیقه","lib/screens/listener/settings_screen.dart",402,"(15, '۱۵ دقیقه'),"
"46545ce4ea74","۳۰ دقیقه","lib/screens/listener/settings_screen.dart",403,"(30, '۳۰ دقیقه'),"
"5b9e201c9b27","۴۵ دقیقه","lib/screens/listener/settings_screen.dart",404,"(45, '۴۵ دقیقه'),"
"e957f69bba07","۱ ساعت","lib/screens/listener/settings_screen.dart",405,"(60, '۱ ساعت'),"
"0dfcb7efc4be","۱.۵ ساعت","lib/screens/listener/settings_screen.dart",406,"(90, '۱.۵ ساعت'),"
"771c935864e9","۲ ساعت","lib/screens/listener/settings_screen.dart",407,"(120, '۲ ساعت'),"
"6daa9b95fc41","خاموش","lib/screens/listener/settings_screen.dart",410,"String currentLabel = 'خاموش';"
"8de5ee42bfc4","تایمر خواب پیش‌فرض","lib/screens/listener/settings_screen.dart",420,"title"
"22fff289b1e6","تایمر خواب","lib/screens/listener/settings_screen.dart",449,"'تایمر خواب',"
"e0cb197bebac","قفسه","lib/screens/listener/shelf_detail_screen.dart",36,"title"
"d546c53552a4","خطا در بارگذاری قفسه","lib/screens/listener/shelf_detail_screen.dart",47,"const Text('خطا در بارگذاری قفسه', style: TextS..."
"8d434878ca11","تلاش مجدد","lib/screens/listener/shelf_detail_screen.dart",51,"child: const Text('تلاش مجدد'),"
"f6cc058c5d47","قفسه یافت نشد","lib/screens/listener/shelf_detail_screen.dart",59,"child: Text('قفسه یافت نشد', style: TextStyle(c..."
"2a533d5b6313","کتابی در این قفسه نیست","lib/screens/listener/shelf_detail_screen.dart",72,"const Text('کتابی در این قفسه نیست', style: Tex..."
"c3495447a239","پرستو","lib/screens/listener/shelf_detail_screen.dart",179,"// Check if this book is branded as ""پرستو"""
"ac20c27ffdfe","پرستو","lib/screens/listener/shelf_detail_screen.dart",186,"final narrator = isParastoBrand ? 'پرستو' : nar..."
"0fe65ac8cab3","رایگان","lib/screens/listener/shelf_detail_screen.dart",220,"'رایگان',"
"71d31d47c68d","لطفاً امتیاز دهید","lib/screens/listener/write_review_screen.dart",39,"if (_rating == 0) { setState(() => _error = 'لط..."
"748928935efb","لطفاً وارد شوید","lib/screens/listener/write_review_screen.dart",41,"if (user == null) { setState(() => _error = 'لط..."
"a03c9b156158","نظر ثبت شد","lib/screens/listener/write_review_screen.dart",55,"SnackBar"
"26cc0b27a224","نظر ویرایش شد","lib/screens/listener/write_review_screen.dart",55,"SnackBar"
"571f648ba55f","خطا: $e","lib/screens/listener/write_review_screen.dart",59,"setState(() => _error = e.toString().contains('..."
"9ca3030c822b","قبلاً نظر داده‌اید","lib/screens/listener/write_review_screen.dart",59,"setState(() => _error = e.toString().contains('..."
"d73b418da27b","ثبت نظر","lib/screens/listener/write_review_screen.dart",66,"title"
"cd917aa9b791","ویرایش نظر","lib/screens/listener/write_review_screen.dart",66,"title"
"ff796fbb665a","امتیاز شما","lib/screens/listener/write_review_screen.dart",73,"child: Column(children: [const Text('امتیاز شما..."
"c87f6b3cfc3c","عنوان نظر (اختیاری)","lib/screens/listener/write_review_screen.dart",76,"labelText"
"f3ad712b3141","متن نظر (اختیاری)","lib/screens/listener/write_review_screen.dart",78,"labelText"
"4311b24614c9","ثبت نظر","lib/screens/listener/write_review_screen.dart",83,"child: _isLoading ? const SizedBox(height: 20, ..."
"988209453b76","ذخیره","lib/screens/listener/write_review_screen.dart",83,"child: _isLoading ? const SizedBox(height: 20, ..."
"86dc985c769c","راهنمای کیفیت صدا","lib/screens/narrator/audio_guidelines_screen.dart",18,"'راهنمای کیفیت صدا',"
"b118be22d815","الزامات سریع","lib/screens/narrator/audio_guidelines_screen.dart",33,"_buildSectionTitle('الزامات سریع'),"
"eb1af4321c10","تنظیمات پیشنهادی","lib/screens/narrator/audio_guidelines_screen.dart",39,"_buildSectionTitle('تنظیمات پیشنهادی'),"
"d11971e12e49","چرا این تنظیمات؟","lib/screens/narrator/audio_guidelines_screen.dart",45,"_buildSectionTitle('چرا این تنظیمات؟'),"
"34c916c6f10a","نحوه خروجی گرفتن","lib/screens/narrator/audio_guidelines_screen.dart",51,"_buildSectionTitle('نحوه خروجی گرفتن'),"
"21a381974f5d","نکات ضبط","lib/screens/narrator/audio_guidelines_screen.dart",57,"_buildSectionTitle('نکات ضبط'),"
"5caeeb1fa3a6","راهنمای گویندگان","lib/screens/narrator/audio_guidelines_screen.dart",91,"'راهنمای گویندگان',"
"b3b4ecf99020","برای بهترین کیفیت پخش و کمترین حجم فایل، این راهنما را دنبال کنید.","lib/screens/narrator/audio_guidelines_screen.dart",100,"'برای بهترین کیفیت پخش و کمترین حجم فایل، این ر..."
"ca516aeb6d24","فرمت مجاز","lib/screens/narrator/audio_guidelines_screen.dart",135,"title"
"f81a04392a72","MP3 یا M4A (AAC)","lib/screens/narrator/audio_guidelines_screen.dart",136,"value: 'MP3 یا M4A (AAC)',"
"299aa8c860ca","حداکثر حجم هر فصل","lib/screens/narrator/audio_guidelines_screen.dart",142,"title"
"706db37180a3","حداکثر مدت هر فصل","lib/screens/narrator/audio_guidelines_screen.dart",149,"title"
